Month,Category_Name,Product_Name,Order_Demand
2012-09-01,Furniture,Furniture_Item_128,27
2012-10-01,Furniture,Furniture_Item_128,32
2012-11-01,Furniture,Furniture_Item_128,2
2012-12-01,Furniture,Furniture_Item_128,28
2013-01-01,Furniture,Furniture_Item_128,28
2013-02-01,Furniture,Furniture_Item_128,4
2013-03-01,Furniture,Furniture_Item_128,8
2013-04-01,Furniture,Furniture_Item_128,17
2013-05-01,Furniture,Furniture_Item_128,25
2013-06-01,Furniture,Furniture_Item_128,12
2013-07-01,Furniture,Furniture_Item_128,11
2013-08-01,Furniture,Furniture_Item_128,16
2013-09-01,Furniture,Furniture_Item_128,7
2013-10-01,Furniture,Furniture_Item_128,13
2013-11-01,Furniture,Furniture_Item_128,261
2013-12-01,Furniture,Furniture_Item_128,14
2014-01-01,Furniture,Furniture_Item_128,20
2014-02-01,Furniture,Furniture_Item_128,26
2014-03-01,Furniture,Furniture_Item_128,6
2014-04-01,Furniture,Furniture_Item_128,34
2014-05-01,Furniture,Furniture_Item_128,11
2014-06-01,Furniture,Furniture_Item_128,22
2014-07-01,Furniture,Furniture_Item_128,22
2014-08-01,Furniture,Furniture_Item_128,50
2014-09-01,Furniture,Furniture_Item_128,19
2014-10-01,Furniture,Furniture_Item_128,16
2014-11-01,Furniture,Furniture_Item_128,34
2014-12-01,Furniture,Furniture_Item_128,11
2015-01-01,Furniture,Furniture_Item_128,8
2015-02-01,Furniture,Furniture_Item_128,13
2015-03-01,Furniture,Furniture_Item_128,66
2015-04-01,Furniture,Furniture_Item_128,31
2015-05-01,Furniture,Furniture_Item_128,9
2015-06-01,Furniture,Furniture_Item_128,47
2015-07-01,Furniture,Furniture_Item_128,6
2015-08-01,Furniture,Furniture_Item_128,16
2015-09-01,Furniture,Furniture_Item_128,9
2015-10-01,Furniture,Furniture_Item_128,21
2015-11-01,Furniture,Furniture_Item_128,32
2015-12-01,Furniture,Furniture_Item_128,50
2016-01-01,Furniture,Furniture_Item_128,5
2016-02-01,Furniture,Furniture_Item_128,4
2016-03-01,Furniture,Furniture_Item_128,28
2016-04-01,Furniture,Furniture_Item_128,31
2016-05-01,Furniture,Furniture_Item_128,6
2016-06-01,Furniture,Furniture_Item_128,8
2016-07-01,Furniture,Furniture_Item_128,6
2016-08-01,Furniture,Furniture_Item_128,13
2016-09-01,Furniture,Furniture_Item_128,2
2016-10-01,Furniture,Furniture_Item_128,25
2016-11-01,Furniture,Furniture_Item_128,10
2012-01-01,Furniture,Furniture_Item_129,18
2012-02-01,Furniture,Furniture_Item_129,10
2012-03-01,Furniture,Furniture_Item_129,18
2012-04-01,Furniture,Furniture_Item_129,24
2012-05-01,Furniture,Furniture_Item_129,16
2012-06-01,Furniture,Furniture_Item_129,18
2012-07-01,Furniture,Furniture_Item_129,6
2012-08-01,Furniture,Furniture_Item_129,14
2012-09-01,Furniture,Furniture_Item_129,15
2012-10-01,Furniture,Furniture_Item_129,12
2012-11-01,Furniture,Furniture_Item_129,25
2012-12-01,Furniture,Furniture_Item_129,2
2013-01-01,Furniture,Furniture_Item_129,24
2013-02-01,Furniture,Furniture_Item_129,29
2013-03-01,Furniture,Furniture_Item_129,10
2013-04-01,Furniture,Furniture_Item_129,11
2013-05-01,Furniture,Furniture_Item_129,3
2013-06-01,Furniture,Furniture_Item_129,14
2013-07-01,Furniture,Furniture_Item_129,15
2013-08-01,Furniture,Furniture_Item_129,16
2013-09-01,Furniture,Furniture_Item_129,18
2013-10-01,Furniture,Furniture_Item_129,4
2013-11-01,Furniture,Furniture_Item_129,22
2013-12-01,Furniture,Furniture_Item_129,6
2014-01-01,Furniture,Furniture_Item_129,37
2014-02-01,Furniture,Furniture_Item_129,18
2014-03-01,Furniture,Furniture_Item_129,30
2014-04-01,Furniture,Furniture_Item_129,14
2014-05-01,Furniture,Furniture_Item_129,5
2014-06-01,Furniture,Furniture_Item_129,2
2014-07-01,Furniture,Furniture_Item_129,14
2014-08-01,Furniture,Furniture_Item_129,15
2014-09-01,Furniture,Furniture_Item_129,2
2014-10-01,Furniture,Furniture_Item_129,13
2014-11-01,Furniture,Furniture_Item_129,22
2014-12-01,Furniture,Furniture_Item_129,7
2015-01-01,Furniture,Furniture_Item_129,7
2015-02-01,Furniture,Furniture_Item_129,9
2015-03-01,Furniture,Furniture_Item_129,42
2015-04-01,Furniture,Furniture_Item_129,13
2015-05-01,Furniture,Furniture_Item_129,4
2015-06-01,Furniture,Furniture_Item_129,5
2015-07-01,Furniture,Furniture_Item_129,2
2015-08-01,Furniture,Furniture_Item_129,18
2015-09-01,Furniture,Furniture_Item_129,23
2015-10-01,Furniture,Furniture_Item_129,11
2015-11-01,Furniture,Furniture_Item_129,1
2015-12-01,Furniture,Furniture_Item_129,51
2016-01-01,Furniture,Furniture_Item_129,12
2016-02-01,Furniture,Furniture_Item_129,6
2016-03-01,Furniture,Furniture_Item_129,15
2016-04-01,Furniture,Furniture_Item_129,17
2016-05-01,Furniture,Furniture_Item_129,7
2016-06-01,Furniture,Furniture_Item_129,17
2016-07-01,Furniture,Furniture_Item_129,7
2016-08-01,Furniture,Furniture_Item_129,5
2016-09-01,Furniture,Furniture_Item_129,4
2016-10-01,Furniture,Furniture_Item_129,4
2016-11-01,Furniture,Furniture_Item_129,19
2016-12-01,Furniture,Furniture_Item_129,2
2012-01-01,Furniture,Furniture_Item_130,3
2012-02-01,Furniture,Furniture_Item_130,3
2012-03-01,Furniture,Furniture_Item_130,5
2012-04-01,Furniture,Furniture_Item_130,3
2012-05-01,Furniture,Furniture_Item_130,1
2012-06-01,Furniture,Furniture_Item_130,2
2012-07-01,Furniture,Furniture_Item_130,0
2012-08-01,Furniture,Furniture_Item_130,3
2012-09-01,Furniture,Furniture_Item_130,6
2012-10-01,Furniture,Furniture_Item_130,2
2012-11-01,Furniture,Furniture_Item_130,11
2012-12-01,Furniture,Furniture_Item_130,3
2013-01-01,Furniture,Furniture_Item_130,5
2013-02-01,Furniture,Furniture_Item_130,8
2013-03-01,Furniture,Furniture_Item_130,5
2013-04-01,Furniture,Furniture_Item_130,6
2013-05-01,Furniture,Furniture_Item_130,0
2013-06-01,Furniture,Furniture_Item_130,6
2013-07-01,Furniture,Furniture_Item_130,1
2013-08-01,Furniture,Furniture_Item_130,3
2013-09-01,Furniture,Furniture_Item_130,7
2013-10-01,Furniture,Furniture_Item_130,4
2013-11-01,Furniture,Furniture_Item_130,1
2013-12-01,Furniture,Furniture_Item_130,0
2014-01-01,Furniture,Furniture_Item_130,1
2014-02-01,Furniture,Furniture_Item_130,6
2014-03-01,Furniture,Furniture_Item_130,6
2014-04-01,Furniture,Furniture_Item_130,2
2014-05-01,Furniture,Furniture_Item_130,2
2014-06-01,Furniture,Furniture_Item_130,4
2014-07-01,Furniture,Furniture_Item_130,4
2014-08-01,Furniture,Furniture_Item_130,4
2014-09-01,Furniture,Furniture_Item_130,3
2014-10-01,Furniture,Furniture_Item_130,0
2014-11-01,Furniture,Furniture_Item_130,2
2014-12-01,Furniture,Furniture_Item_130,1
2015-01-01,Furniture,Furniture_Item_130,3
2015-02-01,Furniture,Furniture_Item_130,3
2015-03-01,Furniture,Furniture_Item_130,4
2015-04-01,Furniture,Furniture_Item_130,5
2015-05-01,Furniture,Furniture_Item_130,1
2015-06-01,Furniture,Furniture_Item_130,4
2015-07-01,Furniture,Furniture_Item_130,3
2015-08-01,Furniture,Furniture_Item_130,2
2015-09-01,Furniture,Furniture_Item_130,1
2015-10-01,Furniture,Furniture_Item_130,10
2015-11-01,Furniture,Furniture_Item_130,1
2015-12-01,Furniture,Furniture_Item_130,0
2016-01-01,Furniture,Furniture_Item_130,2
2016-02-01,Furniture,Furniture_Item_130,4
2016-03-01,Furniture,Furniture_Item_130,5
2016-04-01,Furniture,Furniture_Item_130,2
2016-05-01,Furniture,Furniture_Item_130,0
2016-06-01,Furniture,Furniture_Item_130,5
2016-07-01,Furniture,Furniture_Item_130,0
2016-08-01,Furniture,Furniture_Item_130,4
2016-09-01,Furniture,Furniture_Item_130,3
2016-10-01,Furniture,Furniture_Item_130,0
2016-11-01,Furniture,Furniture_Item_130,0
2016-12-01,Furniture,Furniture_Item_130,1
2012-01-01,Furniture,Furniture_Item_131,900
2012-02-01,Furniture,Furniture_Item_131,300
2012-03-01,Furniture,Furniture_Item_131,200
2012-04-01,Furniture,Furniture_Item_131,300
2012-05-01,Furniture,Furniture_Item_131,200
2012-06-01,Furniture,Furniture_Item_131,400
2012-07-01,Furniture,Furniture_Item_131,900
2012-08-01,Furniture,Furniture_Item_131,100
2012-09-01,Furniture,Furniture_Item_131,700
2012-10-01,Furniture,Furniture_Item_131,400
2012-11-01,Furniture,Furniture_Item_131,100
2012-12-01,Furniture,Furniture_Item_131,300
2013-01-01,Furniture,Furniture_Item_131,700
2013-02-01,Furniture,Furniture_Item_131,400
2013-03-01,Furniture,Furniture_Item_131,400
2013-04-01,Furniture,Furniture_Item_131,300
2013-05-01,Furniture,Furniture_Item_131,0
2013-06-01,Furniture,Furniture_Item_131,600
2013-07-01,Furniture,Furniture_Item_131,600
2013-08-01,Furniture,Furniture_Item_131,100
2013-09-01,Furniture,Furniture_Item_131,200
2013-10-01,Furniture,Furniture_Item_131,500
2013-11-01,Furniture,Furniture_Item_131,200
2013-12-01,Furniture,Furniture_Item_131,500
2014-01-01,Furniture,Furniture_Item_131,300
2014-02-01,Furniture,Furniture_Item_131,500
2014-03-01,Furniture,Furniture_Item_131,800
2014-04-01,Furniture,Furniture_Item_131,400
2014-05-01,Furniture,Furniture_Item_131,400
2014-06-01,Furniture,Furniture_Item_131,600
2014-07-01,Furniture,Furniture_Item_131,400
2014-08-01,Furniture,Furniture_Item_131,300
2014-09-01,Furniture,Furniture_Item_131,1300
2014-10-01,Furniture,Furniture_Item_131,400
2014-11-01,Furniture,Furniture_Item_131,700
2014-12-01,Furniture,Furniture_Item_131,300
2015-01-01,Furniture,Furniture_Item_131,600
2015-02-01,Furniture,Furniture_Item_131,600
2015-03-01,Furniture,Furniture_Item_131,1300
2015-04-01,Furniture,Furniture_Item_131,200
2015-05-01,Furniture,Furniture_Item_131,300
2015-06-01,Furniture,Furniture_Item_131,500
2015-07-01,Furniture,Furniture_Item_131,500
2015-08-01,Furniture,Furniture_Item_131,1100
2015-09-01,Furniture,Furniture_Item_131,200
2015-10-01,Furniture,Furniture_Item_131,1500
2015-11-01,Furniture,Furniture_Item_131,200
2015-12-01,Furniture,Furniture_Item_131,300
2016-01-01,Furniture,Furniture_Item_131,700
2016-02-01,Furniture,Furniture_Item_131,700
2016-03-01,Furniture,Furniture_Item_131,200
2016-04-01,Furniture,Furniture_Item_131,500
2016-05-01,Furniture,Furniture_Item_131,600
2016-06-01,Furniture,Furniture_Item_131,900
2016-07-01,Furniture,Furniture_Item_131,400
2016-08-01,Furniture,Furniture_Item_131,100
2016-09-01,Furniture,Furniture_Item_131,400
2016-10-01,Furniture,Furniture_Item_131,300
2016-11-01,Furniture,Furniture_Item_131,700
2016-12-01,Furniture,Furniture_Item_131,500
2012-07-01,Furniture,Furniture_Item_132,3
2012-08-01,Furniture,Furniture_Item_132,20
2012-09-01,Furniture,Furniture_Item_132,7
2012-10-01,Furniture,Furniture_Item_132,15
2012-11-01,Furniture,Furniture_Item_132,12
2012-12-01,Furniture,Furniture_Item_132,6
2013-01-01,Furniture,Furniture_Item_132,5
2013-02-01,Furniture,Furniture_Item_132,5
2013-03-01,Furniture,Furniture_Item_132,3
2013-04-01,Furniture,Furniture_Item_132,7
2013-05-01,Furniture,Furniture_Item_132,23
2013-06-01,Furniture,Furniture_Item_132,27
2013-07-01,Furniture,Furniture_Item_132,8
2013-08-01,Furniture,Furniture_Item_132,32
2013-09-01,Furniture,Furniture_Item_132,10
2013-10-01,Furniture,Furniture_Item_132,6
2013-11-01,Furniture,Furniture_Item_132,3
2013-12-01,Furniture,Furniture_Item_132,26
2014-01-01,Furniture,Furniture_Item_132,12
2014-02-01,Furniture,Furniture_Item_132,8
2014-03-01,Furniture,Furniture_Item_132,18
2014-04-01,Furniture,Furniture_Item_132,10
2014-05-01,Furniture,Furniture_Item_132,15
2014-06-01,Furniture,Furniture_Item_132,7
2014-07-01,Furniture,Furniture_Item_132,8
2014-08-01,Furniture,Furniture_Item_132,12
2014-09-01,Furniture,Furniture_Item_132,17
2014-10-01,Furniture,Furniture_Item_132,12
2014-11-01,Furniture,Furniture_Item_132,6
2014-12-01,Furniture,Furniture_Item_132,10
2015-01-01,Furniture,Furniture_Item_132,14
2015-02-01,Furniture,Furniture_Item_132,8
2015-03-01,Furniture,Furniture_Item_132,8
2015-04-01,Furniture,Furniture_Item_132,4
2015-05-01,Furniture,Furniture_Item_132,16
2015-06-01,Furniture,Furniture_Item_132,12
2015-07-01,Furniture,Furniture_Item_132,8
2015-08-01,Furniture,Furniture_Item_132,5
2015-09-01,Furniture,Furniture_Item_132,10
2015-10-01,Furniture,Furniture_Item_132,13
2015-11-01,Furniture,Furniture_Item_132,2
2015-12-01,Furniture,Furniture_Item_132,11
2016-01-01,Furniture,Furniture_Item_132,10
2016-02-01,Furniture,Furniture_Item_132,18
2016-03-01,Furniture,Furniture_Item_132,1
2016-04-01,Furniture,Furniture_Item_132,7
2016-05-01,Furniture,Furniture_Item_132,11
2016-06-01,Furniture,Furniture_Item_132,10
2016-07-01,Furniture,Furniture_Item_132,9
2016-08-01,Furniture,Furniture_Item_132,0
2016-09-01,Furniture,Furniture_Item_132,13
2016-10-01,Furniture,Furniture_Item_132,30
2016-11-01,Furniture,Furniture_Item_132,14
2016-12-01,Furniture,Furniture_Item_132,25
2012-06-01,Furniture,Furniture_Item_133,200
2012-07-01,Furniture,Furniture_Item_133,700
2012-08-01,Furniture,Furniture_Item_133,800
2012-09-01,Furniture,Furniture_Item_133,600
2012-10-01,Furniture,Furniture_Item_133,1800
2012-11-01,Furniture,Furniture_Item_133,3400
2012-12-01,Furniture,Furniture_Item_133,1200
2013-01-01,Furniture,Furniture_Item_133,1000
2013-02-01,Furniture,Furniture_Item_133,1200
2013-03-01,Furniture,Furniture_Item_133,2000
2013-04-01,Furniture,Furniture_Item_133,7200
2013-05-01,Furniture,Furniture_Item_133,5600
2013-06-01,Furniture,Furniture_Item_133,400
2013-07-01,Furniture,Furniture_Item_133,2700
2013-08-01,Furniture,Furniture_Item_133,1100
2013-09-01,Furniture,Furniture_Item_133,1500
2013-10-01,Furniture,Furniture_Item_133,2000
2013-11-01,Furniture,Furniture_Item_133,1700
2013-12-01,Furniture,Furniture_Item_133,1300
2014-01-01,Furniture,Furniture_Item_133,700
2014-02-01,Furniture,Furniture_Item_133,2800
2014-03-01,Furniture,Furniture_Item_133,2800
2014-04-01,Furniture,Furniture_Item_133,600
2014-05-01,Furniture,Furniture_Item_133,3100
2014-06-01,Furniture,Furniture_Item_133,3700
2014-07-01,Furniture,Furniture_Item_133,2000
2014-08-01,Furniture,Furniture_Item_133,2600
2014-09-01,Furniture,Furniture_Item_133,2400
2014-10-01,Furniture,Furniture_Item_133,4200
2014-11-01,Furniture,Furniture_Item_133,600
2014-12-01,Furniture,Furniture_Item_133,3900
2015-01-01,Furniture,Furniture_Item_133,1800
2015-02-01,Furniture,Furniture_Item_133,2400
2015-03-01,Furniture,Furniture_Item_133,14000
2015-04-01,Furniture,Furniture_Item_133,5800
2015-05-01,Furniture,Furniture_Item_133,5400
2015-06-01,Furniture,Furniture_Item_133,3100
2015-07-01,Furniture,Furniture_Item_133,3700
2015-08-01,Furniture,Furniture_Item_133,4600
2015-09-01,Furniture,Furniture_Item_133,14500
2015-10-01,Furniture,Furniture_Item_133,31800
2015-11-01,Furniture,Furniture_Item_133,400
2015-12-01,Furniture,Furniture_Item_133,2500
2016-01-01,Furniture,Furniture_Item_133,3500
2016-02-01,Furniture,Furniture_Item_133,900
2016-03-01,Furniture,Furniture_Item_133,3600
2016-04-01,Furniture,Furniture_Item_133,10100
2016-05-01,Furniture,Furniture_Item_133,400
2016-06-01,Furniture,Furniture_Item_133,600
2016-07-01,Furniture,Furniture_Item_133,500
2016-08-01,Furniture,Furniture_Item_133,1300
2016-09-01,Furniture,Furniture_Item_133,800
2016-10-01,Furniture,Furniture_Item_133,2200
2016-11-01,Furniture,Furniture_Item_133,3800
2016-12-01,Furniture,Furniture_Item_133,3400
2012-08-01,Furniture,Furniture_Item_134,300
2012-09-01,Furniture,Furniture_Item_134,0
2012-10-01,Furniture,Furniture_Item_134,0
2012-11-01,Furniture,Furniture_Item_134,9100
2012-12-01,Furniture,Furniture_Item_134,1000
2013-01-01,Furniture,Furniture_Item_134,0
2013-02-01,Furniture,Furniture_Item_134,0
2013-03-01,Furniture,Furniture_Item_134,0
2013-04-01,Furniture,Furniture_Item_134,5000
2013-05-01,Furniture,Furniture_Item_134,400
2013-06-01,Furniture,Furniture_Item_134,200
2013-07-01,Furniture,Furniture_Item_134,0
2013-08-01,Furniture,Furniture_Item_134,30000
2013-09-01,Furniture,Furniture_Item_134,0
2013-10-01,Furniture,Furniture_Item_134,200
2013-11-01,Furniture,Furniture_Item_134,20000
2013-12-01,Furniture,Furniture_Item_134,20000
2014-01-01,Furniture,Furniture_Item_134,0
2014-02-01,Furniture,Furniture_Item_134,100
2014-03-01,Furniture,Furniture_Item_134,100
2014-04-01,Furniture,Furniture_Item_134,0
2014-05-01,Furniture,Furniture_Item_134,0
2014-06-01,Furniture,Furniture_Item_134,0
2014-07-01,Furniture,Furniture_Item_134,0
2014-08-01,Furniture,Furniture_Item_134,20100
2014-09-01,Furniture,Furniture_Item_134,100
2014-10-01,Furniture,Furniture_Item_134,20000
2014-11-01,Furniture,Furniture_Item_134,0
2014-12-01,Furniture,Furniture_Item_134,20000
2015-01-01,Furniture,Furniture_Item_134,0
2015-02-01,Furniture,Furniture_Item_134,100
2015-03-01,Furniture,Furniture_Item_134,0
2015-04-01,Furniture,Furniture_Item_134,20000
2015-05-01,Furniture,Furniture_Item_134,0
2015-06-01,Furniture,Furniture_Item_134,100
2015-07-01,Furniture,Furniture_Item_134,40000
2015-08-01,Furniture,Furniture_Item_134,0
2015-09-01,Furniture,Furniture_Item_134,0
2015-10-01,Furniture,Furniture_Item_134,0
2015-11-01,Furniture,Furniture_Item_134,300
2015-12-01,Furniture,Furniture_Item_134,20000
2016-01-01,Furniture,Furniture_Item_134,100
2016-02-01,Furniture,Furniture_Item_134,100
2016-03-01,Furniture,Furniture_Item_134,0
2016-04-01,Furniture,Furniture_Item_134,20000
2016-05-01,Furniture,Furniture_Item_134,30000
2016-06-01,Furniture,Furniture_Item_134,100
2016-07-01,Furniture,Furniture_Item_134,0
2016-08-01,Furniture,Furniture_Item_134,0
2016-09-01,Furniture,Furniture_Item_134,0
2016-10-01,Furniture,Furniture_Item_134,0
2016-11-01,Furniture,Furniture_Item_134,20100
2016-12-01,Furniture,Furniture_Item_134,100
2011-12-01,Furniture,Furniture_Item_135,100
2012-01-01,Furniture,Furniture_Item_135,400200
2012-02-01,Furniture,Furniture_Item_135,294200
2012-03-01,Furniture,Furniture_Item_135,225400
2012-04-01,Furniture,Furniture_Item_135,504200
2012-05-01,Furniture,Furniture_Item_135,246100
2012-06-01,Furniture,Furniture_Item_135,282600
2012-07-01,Furniture,Furniture_Item_135,95300
2012-08-01,Furniture,Furniture_Item_135,388200
2012-09-01,Furniture,Furniture_Item_135,205800
2012-10-01,Furniture,Furniture_Item_135,235200
2012-11-01,Furniture,Furniture_Item_135,486600
2012-12-01,Furniture,Furniture_Item_135,118200
2013-01-01,Furniture,Furniture_Item_135,221400
2013-02-01,Furniture,Furniture_Item_135,403000
2013-03-01,Furniture,Furniture_Item_135,423000
2013-04-01,Furniture,Furniture_Item_135,455000
2013-05-01,Furniture,Furniture_Item_135,296100
2013-06-01,Furniture,Furniture_Item_135,378800
2013-07-01,Furniture,Furniture_Item_135,66600
2013-08-01,Furniture,Furniture_Item_135,384900
2013-09-01,Furniture,Furniture_Item_135,120200
2013-10-01,Furniture,Furniture_Item_135,249100
2013-11-01,Furniture,Furniture_Item_135,245000
2013-12-01,Furniture,Furniture_Item_135,205700
2014-01-01,Furniture,Furniture_Item_135,161800
2014-02-01,Furniture,Furniture_Item_135,537400
2014-03-01,Furniture,Furniture_Item_135,433400
2014-04-01,Furniture,Furniture_Item_135,220900
2014-05-01,Furniture,Furniture_Item_135,161700
2014-06-01,Furniture,Furniture_Item_135,501800
2014-07-01,Furniture,Furniture_Item_135,22300
2014-08-01,Furniture,Furniture_Item_135,165400
2014-09-01,Furniture,Furniture_Item_135,371100
2014-10-01,Furniture,Furniture_Item_135,241900
2014-11-01,Furniture,Furniture_Item_135,270000
2014-12-01,Furniture,Furniture_Item_135,435300
2015-01-01,Furniture,Furniture_Item_135,274400
2015-02-01,Furniture,Furniture_Item_135,200300
2015-03-01,Furniture,Furniture_Item_135,625000
2015-04-01,Furniture,Furniture_Item_135,343900
2015-05-01,Furniture,Furniture_Item_135,497400
2015-06-01,Furniture,Furniture_Item_135,75500
2015-07-01,Furniture,Furniture_Item_135,140300
2015-08-01,Furniture,Furniture_Item_135,153700
2015-09-01,Furniture,Furniture_Item_135,385400
2015-10-01,Furniture,Furniture_Item_135,161900
2015-11-01,Furniture,Furniture_Item_135,248600
2015-12-01,Furniture,Furniture_Item_135,309300
2016-01-01,Furniture,Furniture_Item_135,143000
2016-02-01,Furniture,Furniture_Item_135,493400
2016-03-01,Furniture,Furniture_Item_135,282200
2016-04-01,Furniture,Furniture_Item_135,558600
2016-05-01,Furniture,Furniture_Item_135,70800
2016-06-01,Furniture,Furniture_Item_135,240200
2016-07-01,Furniture,Furniture_Item_135,151000
2016-08-01,Furniture,Furniture_Item_135,119800
2016-09-01,Furniture,Furniture_Item_135,302800
2016-10-01,Furniture,Furniture_Item_135,124000
2016-11-01,Furniture,Furniture_Item_135,293500
2016-12-01,Furniture,Furniture_Item_135,234000
2017-01-01,Furniture,Furniture_Item_135,100
2013-07-01,Furniture,Furniture_Item_136,800
2013-08-01,Furniture,Furniture_Item_136,800
2013-09-01,Furniture,Furniture_Item_136,0
2013-10-01,Furniture,Furniture_Item_136,400
2013-11-01,Furniture,Furniture_Item_136,0
2013-12-01,Furniture,Furniture_Item_136,0
2014-01-01,Furniture,Furniture_Item_136,0
2014-02-01,Furniture,Furniture_Item_136,300
2014-03-01,Furniture,Furniture_Item_136,0
2014-04-01,Furniture,Furniture_Item_136,0
2014-05-01,Furniture,Furniture_Item_136,0
2014-06-01,Furniture,Furniture_Item_136,0
2014-07-01,Furniture,Furniture_Item_136,0
2014-08-01,Furniture,Furniture_Item_136,0
2014-09-01,Furniture,Furniture_Item_136,100
2014-10-01,Furniture,Furniture_Item_136,0
2014-11-01,Furniture,Furniture_Item_136,600
2014-12-01,Furniture,Furniture_Item_136,400
2015-01-01,Furniture,Furniture_Item_136,100
2015-02-01,Furniture,Furniture_Item_136,700
2015-03-01,Furniture,Furniture_Item_136,700
2015-04-01,Furniture,Furniture_Item_136,700
2015-05-01,Furniture,Furniture_Item_136,500
2015-06-01,Furniture,Furniture_Item_136,1800
2015-07-01,Furniture,Furniture_Item_136,4300
2015-08-01,Furniture,Furniture_Item_136,4800
2015-09-01,Furniture,Furniture_Item_136,1400
2015-10-01,Furniture,Furniture_Item_136,6700
2015-11-01,Furniture,Furniture_Item_136,2500
2015-12-01,Furniture,Furniture_Item_136,1700
2016-01-01,Furniture,Furniture_Item_136,1700
2016-02-01,Furniture,Furniture_Item_136,1400
2016-03-01,Furniture,Furniture_Item_136,2100
2016-04-01,Furniture,Furniture_Item_136,1500
2016-05-01,Furniture,Furniture_Item_136,2300
2016-06-01,Furniture,Furniture_Item_136,1900
2016-07-01,Furniture,Furniture_Item_136,1000
2016-08-01,Furniture,Furniture_Item_136,1300
2016-09-01,Furniture,Furniture_Item_136,1700
2016-10-01,Furniture,Furniture_Item_136,2200
2016-11-01,Furniture,Furniture_Item_136,1600
2016-12-01,Furniture,Furniture_Item_136,2200
2013-07-01,Furniture,Furniture_Item_137,1300
2013-08-01,Furniture,Furniture_Item_137,4700
2013-09-01,Furniture,Furniture_Item_137,4300
2013-10-01,Furniture,Furniture_Item_137,5700
2013-11-01,Furniture,Furniture_Item_137,0
2013-12-01,Furniture,Furniture_Item_137,0
2014-01-01,Furniture,Furniture_Item_137,0
2014-02-01,Furniture,Furniture_Item_137,0
2014-03-01,Furniture,Furniture_Item_137,0
2014-04-01,Furniture,Furniture_Item_137,0
2014-05-01,Furniture,Furniture_Item_137,0
2014-06-01,Furniture,Furniture_Item_137,0
2014-07-01,Furniture,Furniture_Item_137,0
2014-08-01,Furniture,Furniture_Item_137,100
2014-09-01,Furniture,Furniture_Item_137,0
2014-10-01,Furniture,Furniture_Item_137,0
2014-11-01,Furniture,Furniture_Item_137,0
2014-12-01,Furniture,Furniture_Item_137,0
2015-01-01,Furniture,Furniture_Item_137,0
2015-02-01,Furniture,Furniture_Item_137,100
2015-03-01,Furniture,Furniture_Item_137,600
2015-04-01,Furniture,Furniture_Item_137,500
2015-05-01,Furniture,Furniture_Item_137,200
2015-06-01,Furniture,Furniture_Item_137,900
2015-07-01,Furniture,Furniture_Item_137,1200
2015-08-01,Furniture,Furniture_Item_137,0
2015-09-01,Furniture,Furniture_Item_137,400
2015-10-01,Furniture,Furniture_Item_137,400
2015-11-01,Furniture,Furniture_Item_137,1300
2015-12-01,Furniture,Furniture_Item_137,600
2016-01-01,Furniture,Furniture_Item_137,400
2016-02-01,Furniture,Furniture_Item_137,5100
2016-03-01,Furniture,Furniture_Item_137,300
2016-04-01,Furniture,Furniture_Item_137,300
2016-05-01,Furniture,Furniture_Item_137,300
2016-06-01,Furniture,Furniture_Item_137,500
2016-07-01,Furniture,Furniture_Item_137,6300
2016-08-01,Furniture,Furniture_Item_137,2300
2016-09-01,Furniture,Furniture_Item_137,5200
2016-10-01,Furniture,Furniture_Item_137,900
2016-11-01,Furniture,Furniture_Item_137,10600
2016-12-01,Furniture,Furniture_Item_137,200
2012-01-01,Furniture,Furniture_Item_138,2200
2012-02-01,Furniture,Furniture_Item_138,6200
2012-03-01,Furniture,Furniture_Item_138,1200
2012-04-01,Furniture,Furniture_Item_138,1200
2012-05-01,Furniture,Furniture_Item_138,3100
2012-06-01,Furniture,Furniture_Item_138,600
2012-07-01,Furniture,Furniture_Item_138,2100
2012-08-01,Furniture,Furniture_Item_138,1400
2012-09-01,Furniture,Furniture_Item_138,2300
2012-10-01,Furniture,Furniture_Item_138,8800
2012-11-01,Furniture,Furniture_Item_138,1800
2012-12-01,Furniture,Furniture_Item_138,2900
2013-01-01,Furniture,Furniture_Item_138,3700
2013-02-01,Furniture,Furniture_Item_138,4700
2013-03-01,Furniture,Furniture_Item_138,13700
2013-04-01,Furniture,Furniture_Item_138,11000
2013-05-01,Furniture,Furniture_Item_138,1600
2013-06-01,Furniture,Furniture_Item_138,1000
2013-07-01,Furniture,Furniture_Item_138,1300
2013-08-01,Furniture,Furniture_Item_138,2500
2013-09-01,Furniture,Furniture_Item_138,900
2013-10-01,Furniture,Furniture_Item_138,6600
2013-11-01,Furniture,Furniture_Item_138,1800
2013-12-01,Furniture,Furniture_Item_138,3500
2014-01-01,Furniture,Furniture_Item_138,6300
2014-02-01,Furniture,Furniture_Item_138,3700
2014-03-01,Furniture,Furniture_Item_138,1900
2014-04-01,Furniture,Furniture_Item_138,8500
2014-05-01,Furniture,Furniture_Item_138,5100
2014-06-01,Furniture,Furniture_Item_138,1100
2014-07-01,Furniture,Furniture_Item_138,2500
2014-08-01,Furniture,Furniture_Item_138,5000
2014-09-01,Furniture,Furniture_Item_138,7600
2014-10-01,Furniture,Furniture_Item_138,4900
2014-11-01,Furniture,Furniture_Item_138,1700
